"PROYECTO_ID","CONVOCATORIA_ID","ANO_CONVOCATORIA","CODIGO_PROYECTO","TITULO","FECHA_REGISTRO","FECHA_APROBACION","AÑO_APROBACION","ENTIDAD","CONVOCATORIA","TIPO_FINANCIACION","DESCRIPCION_FINANCIACION","DEPENDENCIA_ID","PROGRAMA","AREA_TEMATICA","AREA_CIENCIA","ESTADO_PROYECTO","EXENCION"
37288,11157,2010,710650227044,"Escalamiento y evaluación de la vida útil y la eficacia de dos bioinsecticidas para el manejo de Spodoptera frugiperda en el sistema productivo del maíz  ",40302.8513888889,40464,2010,"CORPORACIÓN COLOMBIANA DE INVESTIGACIÓN AGROPECUARIA - CORPOICA","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37487,11157,2010,110250227243,"Fortalecimiento de la agroindustria de aceites esenciales crudos y rectificados en el Municipio de Barbosa Santander",40343.9159722222,40843,2011,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37442,11157,2010,330750227199,"Investigaciones para el incremento de la productividad silvopastoril y los servicios ambientales en el proyecto Ganadería Colombiana Sostenible",40331.6923611111,40505,2010,"FUNDACIÓN CENTRO PARA LA INVESTIGACIÓN EN SISTEMAS SOSTENIBLES DE PRODUCCIÓN AGROPECUARIA - CIPAV","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37410,11157,2010,110450227166,"IDENTIFICACIÓN Y EVALUACIÓN PRELIMINAR DEL RECURSO GENÉTICO DE BALSO BLANCO Heliocarpus americanus. Wats EN ECOSISTEMAS NATURALES DE ALGUNOS MUNICIPIOS PANELEROS DEL DEPARTAMENTO DE NARIÑO COMO BASE PARA TRABAJOS DE CONSERVACIÓN Y PREMEJORAMIENTO.",40313.4979166667,40631,2011,"UNIVERSIDAD DE NARIÑO - UDENAR","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37315,11157,2010,710650227071,"IMPLEMENTACIÓN DE ALTERNATIVAS SOSTENIBLES PARA REDUCIR EL DAÑO CAUSADO POR ÁCAROS DURANTE LA PRECOSECHA EN LIMA TAHITI (Citrus latifolia Tanaka)",40311.6583333333,40869,2011,"CORPORACIÓN COLOMBIANA DE INVESTIGACIÓN AGROPECUARIA - CORPOICA","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37509,11157,2010,221350227265,"""Evaluación de la actividad enzimatica y antagonica de Trichoderma asperellum sobre fitopatógenos comunes en el cultivo de tomate"" ",40358.7069444444,40464,2010,"CORPORACIÓN PARA INVESTIGACIONES BIOLÓGICAS - CIB","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37074,11157,2010,110150226829,"ESTUDIO TÉCNICO-ECONÓMICO DE ALTERNATIVAS PARA LA VALORIZACIÓN DEL ÓXIDO DE SILICIO RESIDUAL GENERADO EN AGREGADOS CANTARRANA S.A.S. ",40263.6243055556,40331,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA","MINERÍA",NA,"EJECUCION","P"
37069,11157,2010,811150226824,"DESARROLLO DE HERRAMIENTAS INTELIGENTES PARA INSPECCIÓN Y DIAGNOSTICO DE ESPESORES DE LÍNEAS DE TRANSPORTE DE HIDROCARBUROS ITION-E.",40260.4625,40331,2010,"CORPORACIÓN PARA LA INVESTIGACIÓN DE LA CORROSIÓN - C.I.C.","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA","HIDROCARBUROS",NA,"EJECUCION","P"
38203,11157,2010,121550227963,"MODELO PROSPECTIVO PARA LA PENETRACIÒN DEL GAS NATURAL VEHICULAR EN EL TRANSPORTE DE CARGA REGIONAL Y PUBLICO DE PASAJEROS. COLOMBIA HORIZONTE 2011-2030",40414.7152777778,40492,2010,"UNIVERSIDAD DEL NORTE - UNINORTE","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37929,11157,2010,234150227689,"Análisis técnico y económico para el mejoramiento del proceso  de regeneración de aceite dieléctrico que actualmente tiene la empresa FYR Ingenieros. ",40393.4722222222,40492,2010,"CORPORACIÓN CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO DEL SECTOR ELÉCTRICO - CIDET SEDE MEDELLÍN","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
38144,11157,2010,110250227903,"INNOVACION DEL MÉTODO DE GEMAS PRE-ENGASTADAS EN EL PROCESO DE MICROFUNDICIÓN PARA SU IMPLEMENTACIÓN EN LA JOYERÍA CON ESMERALDAS COLOMBIANAS",40393.8243055556,40451,2010,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37116,11157,2010,111850226872,"MODELACION DE SISTEMAS COMPLEJOS DE MEZCLA DE MINERALES CON ESPECIFICACIONES DE USO CERAMICO (VERSIÓN AJUSTADA)",40260.6645833333,40331,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLÍN","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37312,11157,2010,110950227068,"DESARROLLO DE UN MODELO TERMODINAMICO PARA PREDECIR LA INHIBICION Y DOSIFICACION DE INHIBIDORES DE INCRUSTACION Y CORROSION EN FONDOS DE POZOS PETROLEROS.",40325.4236111111,40382,2010,"UNIVERSIDAD PEDAGÓGICA Y TECNOLÓGICA DE COLOMBIA - UPTC - SEDE TUNJA","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37414,11157,2010,723650227170,"Mejoramiento de las condiciones de producción de carbón vegetal en Colombia. V-2",40318.3229166667,40382,2010,"CORPORACIÓN PARA LA INVESTIGACIÓN SOCIOECONÓMICA Y TECNOLÓGICA DE COLOMBIA - CINSET","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37556,11157,2010,110250227312,"MODELADO DE LOS MECANISMOS DE DAÑO QUE SE PRESENTAN DURANTE EL PROCESAMIENTO DE CRUDOS DE OPORTUNIDAD",40346.7472222222,40451,2010,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37258,11157,2010,111850227014,"MODELO DEL FLUJO DE INFORMACIÓN OPERACIONAL DEL SISTEMA DE DISTRIBUCIÓN DE CODENSA",40302.6666666667,40382,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLÍN","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
37025,11157,2010,327750226653,"Diseño construcción y puesta en operación de un Laboratorio Móvil para ensayos de Calidad y Metrología de Gas Natural",40261.6506944444,40386,2010,"CORPORACIÓN CENTRO DE DESARROLLO TECNOLÓGICO DEL GAS - CDT DEL GAS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","ASEGURAMIENTO DE CALIDAD Y METROLOGÍA","23 OTRAS CIENCIAS DE LA INGENIERÍA","EJECUCION","P"
37664,11157,2010,111850227421,"ESTUDIO DEL COMPORTAMIENTO AL DESGASTE Y FRICCIÓN EN INTERFASE VÍA VEHÍCULO DEL METRO DE MEDELLÍN. FASE I: SISTEMA PILOTO DE LUBRICACIÓN LÍNEA B.  VERSIÓN 2.",40360.4131944444,40633,2011,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLÍN","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","AUTOPARTES",NA,"EJECUCION","P"
37090,11157,2010,110250226846,"DISEÑO Y DESARROLLO DE DISPOSITIVOS DE RECONSTRUCCION TRIDIMENSIONAL APLICADOS A LA EXPLORACION TOPOGRAFICA CORPORAL Y FACIAL",40248.6805555556,40386,2010,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","AUTOPARTES",NA,"EJECUCION","P"
37091,11157,2010,121650226847,"AUTOMATIZACIÓN DE LA EVALUACIÓN TÉCNICA DE RUEDAS FERROVIARIAS PARA EL METRO DE MEDELLÍN Desarrollos: DiagnoVisión-rueda y DiagnoDefecto-rueda",40248.7541666667,40385,2010,"Universidad EAFIT","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","AUTOPARTES",NA,"EJECUCION","P"
37085,11157,2010,127850226841,"DISEÑO Y CONSTRUCCIÓN DE UN PROTOTIPO  AUTOMATICO PARA EL EMPAQUE TIPO STICK PACK DE TRES VÍAS PARA PANELA PULVERIZADA",40255.7229166667,40386,2010,"FUNDACIÓN UNIVERSITARIA DE SAN GIL - UNISANGIL","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","AUTOPARTES",NA,"EJECUCION","P"
37094,11157,2010,120450226850,"Estandarización de la línea de producción de sillas utilizadas en el transporte masivo de pasajeros.",40249.6423611111,40386,2010,"UNIVERSIDAD DE LOS ANDES - UNIANDES","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","AUTOPARTES",NA,"EJECUCION","P"
38057,11157,2010,111550227815,"APROVECHAMIENTO DEL RESIDUO AGROINDUSTRIAL DE CÓSCARA DE CAMARÓN PARA LA PRODUCCIÓN DE LOS BIOPOLÓMEROS QUITINA Y QUITOSANO GRADO INDUSTRIAL",40393.6291666667,40527,2010,"UNIVERSIDAD DE ANTIOQUIA - UDEA","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","DISEÑO Y DESARROLLO DE NUEVOS PRODUCTOS",NA,"APROBADO","P"
37092,11157,2010,120450226848,"Reciclaje de residuos generados en el proceso de moldeo de piezas de poliéster reforzadas con fibra de vidrio",40249.5895833333,40386,2010,"UNIVERSIDAD DE LOS ANDES - UNIANDES","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD","DISEÑO Y DESARROLLO DE NUEVOS PRODUCTOS","2 INGENIERIA Y TECNOLOGIA","LIQUIDADO A PAZ Y SALVO","P"
37935,11157,2010,233350227695,"DiseÓo y ejecuciÓn de una plataforma de toma de decisiones multi-objetivo para planificaciÓn de operaciones constructoras de AM CARIBE Ltda.",40393.8902777778,40504,2010,"FUNDACION CENTRO DE INVESTIGACION EN MODELACION EMPRESARIAL DEL CARIBE - FCIMEC","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37848,11157,2010,121050227609,"DESARROLLO DE UN BANCO DE ENSAYOS PARA REFRIGERACIÓN DOMÓSTICA EN LA EMPRESA INDUSTRIAS HACEB S.A. ",40388.475,40505,2010,"UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLÍN","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
38060,11157,2010,110150227818,"PROGRAMA: Propuesta Metodológica para la Gestión Logística de Abasto/Distribución y Almacenamiento para las MIPYMEs en Colombia",40393.6361111111,40504,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37323,11157,2010,121650227079,"SISTEMA DE DIAGNÓSTICO DE LA INTERFASE PINZA-CABLE DEL METROCABLE FASE I",40303.5131944445,40444,2010,"Universidad EAFIT","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37129,11157,2010,338750226885,"OBTENCION DEL COMPLEJO CICLODEXTRINA-CURCUMINA Y USO COMO REEMPLAZANTE DE TARTRAZINA",40262.6805555556,40385,2010,"INSTITUTO DE CIENCIA Y TECNOLOGÍA ALIMENTARIA - FUNDACIÓN INTAL","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37126,11157,2010,338750226882,"MICROENCAPSULACION DE SABOR VAINILLA A TRAVES DE SECADO POR ATOMIZACION EN UN EQUIPO DE FABRICACION NACIONAL",40262.4333333333,40386,2010,"INSTITUTO DE CIENCIA Y TECNOLOGÍA ALIMENTARIA - FUNDACIÓN INTAL","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37659,11157,2010,110150227416,"RESISTENCIA MECÁNICA Y DELAMINACIÓN DE ELEMENTOS DE FIBRA DE GUADUA COMPACTADA",40359.7236111111,40504,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
38141,11157,2010,233350227900,"RediseÓo de la logÓstica de transporte de materiales ambientalmente peligrosos a travÓs del desarrollo y  evaluaciÓn de un prototipo de hidro-lavado sostenible para sistemas de almacenamiento cerrado basado en tratamiento de residuos contaminantes",40393.9840277778,40527,2010,"FUNDACION CENTRO DE INVESTIGACION EN MODELACION EMPRESARIAL DEL CARIBE - FCIMEC","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37078,11157,2010,338750226834,"Determinar mediante tecnologías de obstáculos la estabilidad comercial y seguridad microbiana de las conservas elaboradas por la empresa Comasano.",40247.4722222222,40385,2010,"INSTITUTO DE CIENCIA Y TECNOLOGÍA ALIMENTARIA - FUNDACIÓN INTAL","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37638,11157,2010,110250227394,"Desarrollo de una linea de productos funcionales derivados del cacao en la Industria de Alimentos La Frangancia LTDA",40352.6895833333,40444,2010,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37514,11157,2010,110250227270,"DISEÑO E IMPLEMENTACIÓN DE MECANISMOS Y HERRAMIENTAS CONCEPTUALES Y TECNOLÓGICAS PARA EL MEJORAMIENTO  DEL SISTEMA LOGÍSTICO DE LA EMPRESA COMERTEX S.A",40345.675,40443,2010,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37268,11157,2010,110150227024,"RESISTENCIA A LA CORROSIÓN Y AL DESGASTE DE RECUBRIMIENTOS PARA APLICACIONES EN LA INDUSTRIA NAVAL APLICADOS POR LA TÉCNICA DE PROYECCIÓN TÉRMICA",40302.7361111111,40444,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37654,11157,2010,111950227411,"ESTUDIO DE ALTERNATIVAS INNOVADORAS PARA LA PRODUCCION DE BARRAS DE FRUTA",40389.4083333333,40444,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MANIZALES","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37279,11157,2010,111850227035,"IMPLEMENTACIÓN DE UN APLICATIVO DE SOFTWARE PARA PLANIFICACIÓN PROGRAMACIÓN Y CONTROL DE LA PRODUCCIÓN PARA PROCESOS MINEROS HACIENDO USO DE LA TEORÍA DE RESTRICCIONES.",40308.96875,40443,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLÍN","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37076,11157,2010,338750226832,"EXTRACCION CARACTERIZACIO Y EVALUACION DEL ACEITE DE AGUACATE HASS (Persea Americana) CON FINES DE USO GOURMET",40263.5131944444,40385,2010,"INSTITUTO DE CIENCIA Y TECNOLOGÍA ALIMENTARIA - FUNDACIÓN INTAL","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37079,11157,2010,111550226835,"EVALUACIÓN DEL CONSUMO ENERGÉTICO Y RAPIDEZ DE COCCIÓN DE LOS UTENSILIOS FABRICADOS POR IMUSA S.A. Y DISEÑO DE NUEVOS PRODUCTOS ENERGÉTICAMENTE EFICIENTES",40247.4861111111,40331,2010,"UNIVERSIDAD DE ANTIOQUIA - UDEA","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37637,11157,2010,121650227393,"Construcción de un modelo de implementación de estrategias PLM y acercamiento de sus tecnologías asociadas para la PyME colombiana a partir de un caso de estudio en la división de ingeniería SOLYTEC de la empresa ASEI",40352.6020833333,40443,2010,"Universidad EAFIT","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37472,11157,2010,520150227228,"Desarrollo de nuevos medicamentos de orden neurológico para la población Colombiana: cápsulas duras de Fenitoína sódica buscando mejorar la estabilidad de la forma farmacéutica actual y por ende la estabilidad de la molécula y un medicamento genérico primero en el país cuya molécula es el Levetiracetam del cual actualmente no se dispone de él en el mercado nacional como genérico",40350.7111111111,40445,2010,"CENTRO DE LA CIENCIA Y LA INVESTIGACION FARMACEUTICA - CECIF","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37436,11157,2010,123050227193,"Instrumentación y automatización del liofilizador realizando un control del proceso mediante internet",40329.60625,40444,2010,"UNIVERSIDAD DE LA SABANA - UNISABANA","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37460,11157,2010,120450227216,"Desarrollo de la Casa de Sistemas en Poliuretanos de Espumlatex S.A. con base en los principios de innovación ciencia de la formulación e investigación aplicada Ver Junio 4 de 2010",40333.6569444445,40394,2010,"UNIVERSIDAD DE LOS ANDES - UNIANDES","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37088,11157,2010,520150226844,"Diseño y desarrollo de un medicamento genérico de Glibenclamida a partir de una materia prima micronizada y un medicamento genérico de fenitoína fabricado bajo condiciones controladas de producción",40309.5784722222,40394,2010,"CENTRO DE LA CIENCIA Y LA INVESTIGACION FARMACEUTICA - CECIF","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
38064,11157,2010,328850227822,"Diseño y desarrollo de un modelo sistémico de Innovación en procesos con enfoque en Gestión Gerencial que Impacte los estados financieros de la Empresa",40393.6395833333,40632,2011,"CENTRO NACIONAL DE PRODUCTIVIDAD - C.N.P.","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
37098,11157,2010,110150226854,"Optimización del Proceso de Secado de Plantas Aromáticas y Medicinales_marzo_15_2010",40252.4979166667,40386,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","502-2010 BANCO DE PROYECTOS Y PROGRAMAS I+D+I - MODALIDAD COFINANCIACIÓN - 2010","CF","COFINANCIACIÓN",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
